entity_name,entity_type,article_id,match_method,frequency
分子对接,Drug,PMID37653793,en_rule_tcm,1
系统药理学,Drug,PMID37653793,en_rule_tcm,1
黄芪,Drug,PMID37653793,en_rule_herb,1
中医,Drug,PMID38707921,en_rule_tcm,1
网络药理学,Drug,PMID38707921,en_rule_tcm,1
中医,Drug,PMID39082169,en_rule_tcm,1
网络药理学,Drug,PMID39082169,en_rule_tcm,1
分子对接,Drug,PMID39082169,en_rule_tcm,1
系统药理学,Drug,PMID39082169,en_rule_tcm,1
中医,Drug,PMID39638256,en_rule_tcm,1
网络药理学,Drug,PMID39638256,en_rule_tcm,1
中医,Drug,PMID35760072,en_rule_tcm,1
网络药理学,Drug,PMID35760072,en_rule_tcm,1
中医,Drug,PMID38888845,en_rule_tcm,1
草药,Drug,PMID38888845,en_rule_tcm,1
网络药理学,Drug,PMID38888845,en_rule_tcm,1
中医,Drug,PMID41351313,en_rule_tcm,1
中药,Drug,PMID41351313,en_rule_tcm,1
草药,Drug,PMID41351313,en_rule_tcm,1
网络药理学,Drug,PMID41351313,en_rule_tcm,1
分子对接,Drug,PMID41351313,en_rule_tcm,1
系统药理学,Drug,PMID41351313,en_rule_tcm,1
当归,Drug,PMID41351313,en_rule_herb,1
黄芩,Drug,PMID41351313,en_rule_herb,1
桃仁,Drug,PMID41351313,en_rule_herb,1
中医,Drug,PMID39021837,en_rule_tcm,1
网络药理学,Drug,PMID39021837,en_rule_tcm,1
分子对接,Drug,PMID39021837,en_rule_tcm,1
中医,Drug,PMID35356545,en_rule_tcm,1
网络药理学,Drug,PMID35356545,en_rule_tcm,1
中医,Drug,PMID30382569,en_rule_tcm,1
网络药理学,Drug,PMID30382569,en_rule_tcm,1
中医,Drug,PMID39986690,en_rule_tcm,1
辨证论治,Drug,PMID39986690,en_rule_tcm,1
网络药理学,Drug,PMID39986690,en_rule_tcm,1
中医,Drug,PMID37250630,en_rule_tcm,1
中药,Drug,PMID37250630,en_rule_tcm,1
草药,Drug,PMID37250630,en_rule_tcm,1
网络药理学,Drug,PMID37250630,en_rule_tcm,1
姜黄素,Drug,PMID37250630,en_keyword,1
大黄酸,Drug,PMID37250630,en_keyword,1
中医,Drug,PMID32382304,en_rule_tcm,1
网络药理学,Drug,PMID32382304,en_rule_tcm,1
阿尔茨海默病,Disease,PMID32382304,en_rule_disease,1
中医,Drug,PMID23983798,en_rule_tcm,1
网络药理学,Drug,PMID23983798,en_rule_tcm,1
中医,Drug,PMID40598199,en_rule_tcm,1
网络药理学,Drug,PMID40598199,en_rule_tcm,1
类风湿关节炎,Disease,PMID40598199,en_rule_disease,1
中医,Drug,PMID31412658,en_rule_tcm,1
草药,Drug,PMID31412658,en_rule_tcm,1
网络药理学,Drug,PMID31412658,en_rule_tcm,1
系统药理学,Drug,PMID31412658,en_rule_tcm,1
中医,Drug,PMID35991891,en_rule_tcm,1
网络药理学,Drug,PMID35991891,en_rule_tcm,1
中医,Drug,PMID41322308,en_rule_tcm,1
网络药理学,Drug,PMID41322308,en_rule_tcm,1
丹参,Drug,PMID41322308,en_rule_herb,1
黄芪,Drug,PMID41322308,en_rule_herb,1
中医,Drug,PMID24707305,en_rule_tcm,1
网络药理学,Drug,PMID24707305,en_rule_tcm,1
中医,Drug,PMID40849743,en_rule_tcm,1
中药,Drug,PMID40849743,en_rule_tcm,1
草药,Drug,PMID40849743,en_rule_tcm,1
网络药理学,Drug,PMID40849743,en_rule_tcm,1
分子对接,Drug,PMID40849743,en_rule_tcm,1
中医,Drug,PMID35800440,en_rule_tcm,1
辨证论治,Drug,PMID35800440,en_rule_tcm,1
网络药理学,Drug,PMID35800440,en_rule_tcm,1
逍遥散,Drug,PMID35800440,en_rule_tcm,1
抑郁症,Disease,PMID35800440,en_dict_phrase,1
经络,Drug,PMID35800440,en_dict_phrase,1
中医,Drug,PMID39619663,en_rule_tcm,1
中药,Drug,PMID39619663,en_rule_tcm,1
草药,Drug,PMID39619663,en_rule_tcm,1
网络药理学,Drug,PMID39619663,en_rule_tcm,1
腹泻,Symptom,PMID39619663,en_rule_symptom,1
中医,Drug,PMID38978978,en_rule_tcm,1
网络药理学,Drug,PMID38978978,en_rule_tcm,1
中医,Drug,PMID37941061,en_rule_tcm,1
网络药理学,Drug,PMID37941061,en_rule_tcm,1
中医,Drug,PMID39350990,en_rule_tcm,1
网络药理学,Drug,PMID39350990,en_rule_tcm,1
胃癌,Disease,PMID39350990,en_dict_phrase,1
肿瘤,Drug,PMID39350990,en_dict_phrase,1
中药,Drug,PMID28487653,en_rule_tcm,1
草药,Drug,PMID28487653,en_rule_tcm,1
网络药理学,Drug,PMID28487653,en_rule_tcm,1
姜黄素,Drug,PMID28487653,en_keyword,1
白藜芦醇,Drug,PMID28487653,en_keyword,1
黄芩苷,Drug,PMID28487653,en_keyword,1
川芎嗪,Drug,PMID28487653,en_keyword,1
中医,Drug,PMID37759283,en_rule_tcm,1
网络药理学,Drug,PMID37759283,en_rule_tcm,1
分子对接,Drug,PMID37759283,en_rule_tcm,1
中医,Drug,PMID39381421,en_rule_tcm,1
网络药理学,Drug,PMID39381421,en_rule_tcm,1
糖尿病,Disease,PMID39381421,en_rule_disease,1
中医,Drug,PMID23142198,en_rule_tcm,1
网络药理学,Drug,PMID23142198,en_rule_tcm,1
中医,Drug,PMID38883612,en_rule_tcm,1
网络药理学,Drug,PMID38883612,en_rule_tcm,1
分子对接,Drug,PMID38883612,en_rule_tcm,1
系统药理学,Drug,PMID38883612,en_rule_tcm,1
中医,Drug,PMID38484140,en_rule_tcm,1
网络药理学,Drug,PMID38484140,en_rule_tcm,1
分子对接,Drug,PMID38484140,en_rule_tcm,1
肿瘤,Drug,PMID38484140,en_dict_phrase,1
中医,Drug,PMID41260788,en_rule_tcm,1
网络药理学,Drug,PMID41260788,en_rule_tcm,1
中医,Drug,PMID40391051,en_rule_tcm,1
中药,Drug,PMID40391051,en_rule_tcm,1
草药,Drug,PMID40391051,en_rule_tcm,1
网络药理学,Drug,PMID40391051,en_rule_tcm,1
2型糖尿病,Disease,PMID40391051,en_rule_disease,1
糖尿病,Disease,PMID40391051,en_rule_disease,1
中医,Drug,PMID39778593,en_rule_tcm,1
网络药理学,Drug,PMID39778593,en_rule_tcm,1
分子对接,Drug,PMID39778593,en_rule_tcm,1
阿尔茨海默病,Disease,PMID39778593,en_rule_disease,1
帕金森病,Disease,PMID39778593,en_rule_disease,1
中医,Drug,PMID38867910,en_rule_tcm,1
网络药理学,Drug,PMID38867910,en_rule_tcm,1
中医,Drug,PMID36304327,en_rule_tcm,1
网络药理学,Drug,PMID36304327,en_rule_tcm,1
中医,Drug,PMID27488052,en_rule_tcm,1
网络药理学,Drug,PMID27488052,en_rule_tcm,1
中医,Drug,PMID30217028,en_rule_tcm,1
中药,Drug,PMID30217028,en_rule_tcm,1
草药,Drug,PMID30217028,en_rule_tcm,1
网络药理学,Drug,PMID30217028,en_rule_tcm,1
肝细胞癌,Disease,PMID30217028,en_rule_disease,1
中医,Drug,PMID38481549,en_rule_tcm,1
中药,Drug,PMID38481549,en_rule_tcm,1
草药,Drug,PMID38481549,en_rule_tcm,1
网络药理学,Drug,PMID38481549,en_rule_tcm,1
分子对接,Drug,PMID38481549,en_rule_tcm,1
系统药理学,Drug,PMID38481549,en_rule_tcm,1
焦虑,Symptom,PMID38481549,en_dict_phrase,1
中医,Drug,PMID38519956,en_rule_tcm,1
网络药理学,Drug,PMID38519956,en_rule_tcm,1
分子对接,Drug,PMID38519956,en_rule_tcm,1
中医,Drug,PMID40861240,en_rule_tcm,1
中药,Drug,PMID40861240,en_rule_tcm,1
草药,Drug,PMID40861240,en_rule_tcm,1
网络药理学,Drug,PMID40861240,en_rule_tcm,1
分子对接,Drug,PMID40861240,en_rule_tcm,1
肿瘤,Drug,PMID40861240,en_dict_phrase,1
中医,Drug,PMID33967618,en_rule_tcm,1
网络药理学,Drug,PMID33967618,en_rule_tcm,1
芍药苷,Drug,PMID33967618,en_keyword,1
中医,Drug,PMID35509624,en_rule_tcm,1
网络药理学,Drug,PMID35509624,en_rule_tcm,1
白藜芦醇,Drug,PMID35509624,en_keyword,1
中医,Drug,PMID42062030,en_rule_tcm,1
草药,Drug,PMID42062030,en_rule_tcm,1
网络药理学,Drug,PMID42062030,en_rule_tcm,1
中医,Drug,PMID33338839,en_rule_tcm,1
网络药理学,Drug,PMID33338839,en_rule_tcm,1
分子对接,Drug,PMID33338839,en_rule_tcm,1
中医,Drug,PMID35130311,en_rule_tcm,1
中药,Drug,PMID35130311,en_rule_tcm,1
草药,Drug,PMID35130311,en_rule_tcm,1
网络药理学,Drug,PMID35130311,en_rule_tcm,1
分子对接,Drug,PMID35130311,en_rule_tcm,1
系统药理学,Drug,PMID35130311,en_rule_tcm,1
中医,Drug,PMID39736144,en_rule_tcm,1
中药,Drug,PMID39736144,en_rule_tcm,1
草药,Drug,PMID39736144,en_rule_tcm,1
网络药理学,Drug,PMID39736144,en_rule_tcm,1
分子对接,Drug,PMID39736144,en_rule_tcm,1
系统药理学,Drug,PMID39736144,en_rule_tcm,1
中医,Drug,PMID37832096,en_rule_tcm,1
网络药理学,Drug,PMID37832096,en_rule_tcm,1
分子对接,Drug,PMID37832096,en_rule_tcm,1
中医,Drug,PMID39969300,en_rule_tcm,1
网络药理学,Drug,PMID39969300,en_rule_tcm,1
茯苓,Drug,PMID39969300,en_rule_herb,1
白术,Drug,PMID39969300,en_rule_herb,1
经络,Drug,PMID39969300,en_dict_phrase,1
中医,Drug,PMID41019543,en_rule_tcm,1
网络药理学,Drug,PMID41019543,en_rule_tcm,1
糖尿病,Disease,PMID41019543,en_dict_phrase,1
脂肪肝,Disease,PMID41019543,en_dict_phrase,1
中医,Drug,PMID39678798,en_rule_tcm,1
网络药理学,Drug,PMID39678798,en_rule_tcm,1
肝癌,Disease,PMID39678798,en_dict_phrase,1
肿瘤,Drug,PMID39678798,en_dict_phrase,1
中医,Drug,PMID40876293,en_rule_tcm,1
网络药理学,Drug,PMID40876293,en_rule_tcm,1
腹泻,Symptom,PMID40876293,en_rule_symptom,1
中医,Drug,PMID39897525,en_rule_tcm,1
网络药理学,Drug,PMID39897525,en_rule_tcm,1
中医,Drug,PMID41088990,en_rule_tcm,1
网络药理学,Drug,PMID41088990,en_rule_tcm,1
分子对接,Drug,PMID41088990,en_rule_tcm,1
骨关节炎,Disease,PMID41088990,en_dict_phrase,1
中医,Drug,PMID40948986,en_rule_tcm,1
网络药理学,Drug,PMID40948986,en_rule_tcm,1
中医,Drug,PMID37143014,en_rule_tcm,1
针灸,Drug,PMID37143014,en_rule_tcm,1
失眠,Symptom,PMID37143014,en_rule_symptom,1
抑郁症,Disease,PMID37143014,en_dict_phrase,1
焦虑,Symptom,PMID37143014,en_dict_phrase,1
失眠,Disease,PMID37143014,en_dict_phrase,1
脑卒中,Disease,PMID37143014,en_dict_phrase,1
中医,Drug,PMID34446530,en_rule_tcm,1
中药,Drug,PMID34446530,en_rule_tcm,1
草药,Drug,PMID34446530,en_rule_tcm,1
针灸,Drug,PMID34446530,en_rule_tcm,1
脑卒中,Disease,PMID34446530,en_dict_phrase,1
抑郁症,Disease,PMID34446530,en_dict_phrase,1
中医,Drug,PMID39069104,en_rule_tcm,1
针灸,Drug,PMID39069104,en_rule_tcm,1
缺血性脑卒中,Disease,PMID39069104,en_rule_disease,1
脑卒中,Disease,PMID39069104,en_dict_phrase,1
抑郁症,Disease,PMID39069104,en_dict_phrase,1
针灸,Drug,PMID29143805,en_rule_tcm,1
电针,Drug,PMID29143805,en_rule_tcm,1
缺血性脑卒中,Disease,PMID29143805,en_rule_disease,1
脑卒中,Disease,PMID29143805,en_dict_phrase,1
穴位,Drug,PMID29143805,en_dict_phrase,1
中医,Drug,PMID38252438,en_rule_tcm,1
针灸,Drug,PMID38252438,en_rule_tcm,1
脑卒中,Disease,PMID38252438,en_dict_phrase,1
中医,Drug,PMID33371155,en_rule_tcm,1
针灸,Drug,PMID33371155,en_rule_tcm,1
缺血性脑卒中,Disease,PMID33371155,en_rule_disease,1
脑卒中,Disease,PMID33371155,en_dict_phrase,1
针灸,Drug,PMID37468089,en_rule_tcm,1
耳针,Drug,PMID37468089,en_rule_tcm,1
脑卒中,Disease,PMID37468089,en_dict_phrase,1
中药,Drug,PMID38905930,en_rule_tcm,1
草药,Drug,PMID38905930,en_rule_tcm,1
针灸,Drug,PMID38905930,en_rule_tcm,1
失眠,Symptom,PMID38905930,en_rule_symptom,1
失眠,Disease,PMID38905930,en_dict_phrase,1
脑卒中,Disease,PMID38905930,en_dict_phrase,1
针灸,Drug,PMID39367391,en_rule_tcm,1
脑卒中,Disease,PMID39367391,en_dict_phrase,1
针灸,Drug,PMID40545007,en_rule_tcm,1
脑卒中,Disease,PMID40545007,en_dict_phrase,1
针灸,Drug,PMID38336368,en_rule_tcm,1
脑卒中,Disease,PMID38336368,en_dict_phrase,1
针灸,Drug,PMID37166685,en_rule_tcm,1
缺血性脑卒中,Disease,PMID37166685,en_rule_disease,1
出血性脑卒中,Disease,PMID37166685,en_rule_disease,1
脑卒中,Disease,PMID37166685,en_dict_phrase,1
中医,Drug,PMID39465714,en_rule_tcm,1
针灸,Drug,PMID39465714,en_rule_tcm,1
缺血性脑卒中,Disease,PMID39465714,en_rule_disease,1
脑卒中,Disease,PMID39465714,en_dict_phrase,1
中医,Drug,PMID24215922,en_rule_tcm,1
针灸,Drug,PMID24215922,en_rule_tcm,1
脑卒中,Disease,PMID24215922,en_dict_phrase,1
穴位,Drug,PMID24215922,en_dict_phrase,1
中医,Drug,PMID27430619,en_rule_tcm,1
针灸,Drug,PMID27430619,en_rule_tcm,1
失眠,Symptom,PMID27430619,en_rule_symptom,1
失眠,Disease,PMID27430619,en_dict_phrase,1
脑卒中,Disease,PMID27430619,en_dict_phrase,1
中医,Drug,PMID40953761,en_rule_tcm,1
脑卒中,Disease,PMID40953761,en_dict_phrase,1
针灸,Drug,PMID39587915,en_rule_tcm,1
抑郁症,Disease,PMID39587915,en_dict_phrase,1
焦虑,Symptom,PMID39587915,en_dict_phrase,1
脑卒中,Disease,PMID39587915,en_dict_phrase,1
中医,Drug,PMID40258536,en_rule_tcm,1
针灸,Drug,PMID40258536,en_rule_tcm,1
抑郁症,Disease,PMID40258536,en_dict_phrase,1
针灸,Drug,PMID34456996,en_rule_tcm,1
脑卒中,Disease,PMID34456996,en_dict_phrase,1
针灸,Drug,PMID40390019,en_rule_tcm,1
脑卒中,Disease,PMID40390019,en_dict_phrase,1
针灸,Drug,PMID24356063,en_rule_tcm,1
脑卒中,Disease,PMID24356063,en_dict_phrase,1
针灸,Drug,PMID26786869,en_rule_tcm,1
缺血性脑卒中,Disease,PMID26786869,en_rule_disease,1
脑卒中,Disease,PMID26786869,en_dict_phrase,1
中医,Drug,PMID35241238,en_rule_tcm,1
中药,Drug,PMID35241238,en_rule_tcm,1
草药,Drug,PMID35241238,en_rule_tcm,1
针灸,Drug,PMID35241238,en_rule_tcm,1
推拿,Drug,PMID35241238,en_rule_tcm,1
脑卒中,Disease,PMID35241238,en_dict_phrase,1
针灸,Drug,PMID36639992,en_rule_tcm,1
乏力,Symptom,PMID36639992,en_rule_symptom,1
脑卒中,Disease,PMID36639992,en_dict_phrase,1
中医,Drug,PMID41380151,en_rule_tcm,1
针灸,Drug,PMID41380151,en_rule_tcm,1
脑卒中,Disease,PMID41380151,en_dict_phrase,1
针灸,Drug,PMID38852490,en_rule_tcm,1
电针,Drug,PMID38852490,en_rule_tcm,1
脑卒中,Disease,PMID38852490,en_dict_phrase,1
中医,Drug,PMID38241541,en_rule_tcm,1
针灸,Drug,PMID38241541,en_rule_tcm,1
脑卒中,Disease,PMID38241541,en_dict_phrase,1
针灸,Drug,PMID33849125,en_rule_tcm,1
脑卒中,Disease,PMID33849125,en_dict_phrase,1
针灸,Drug,PMID35241146,en_rule_tcm,1
缺血性脑卒中,Disease,PMID35241146,en_rule_disease,1
脑卒中,Disease,PMID35241146,en_dict_phrase,1
针灸,Drug,PMID37089473,en_rule_tcm,1
脑卒中,Disease,PMID37089473,en_dict_phrase,1
穴位,Drug,PMID37089473,en_dict_phrase,1
中医,Drug,PMID19556527,en_rule_tcm,1
中药,Drug,PMID19556527,en_rule_tcm,1
草药,Drug,PMID19556527,en_rule_tcm,1
针灸,Drug,PMID19556527,en_rule_tcm,1
脑卒中,Disease,PMID19556527,en_dict_phrase,1
针灸,Drug,PMID38232907,en_rule_tcm,1
脑卒中,Disease,PMID38232907,en_dict_phrase,1
针灸,Drug,PMID22668677,en_rule_tcm,1
脑卒中,Disease,PMID22668677,en_dict_phrase,1
中医,Drug,PMID37574359,en_rule_tcm,1
针灸,Drug,PMID37574359,en_rule_tcm,1
乏力,Symptom,PMID37574359,en_rule_symptom,1
针灸,Drug,PMID18646136,en_rule_tcm,1
脑卒中,Disease,PMID18646136,en_dict_phrase,1
针灸,Drug,PMID15846657,en_rule_tcm,1
头晕,Symptom,PMID15846657,en_rule_symptom,1
脑卒中,Disease,PMID15846657,en_dict_phrase,1
穴位,Drug,PMID15846657,en_dict_phrase,1
针灸,Drug,PMID37091130,en_rule_tcm,1
脑卒中,Disease,PMID37091130,en_dict_phrase,1
针灸,Drug,PMID28455326,en_rule_tcm,1
抑郁症,Disease,PMID28455326,en_dict_phrase,1
脑卒中,Disease,PMID28455326,en_dict_phrase,1
针灸,Drug,PMID34263625,en_rule_tcm,1
急性缺血性脑卒中,Disease,PMID34263625,en_rule_disease,1
缺血性脑卒中,Disease,PMID34263625,en_rule_disease,1
脑卒中,Disease,PMID34263625,en_dict_phrase,1
穴位,Drug,PMID34263625,en_dict_phrase,1
针灸,Drug,PMID23297549,en_rule_tcm,1
脑卒中,Disease,PMID23297549,en_dict_phrase,1
穴位,Drug,PMID23297549,en_dict_phrase,1
中医,Drug,PMID32358398,en_rule_tcm,1
针灸,Drug,PMID32358398,en_rule_tcm,1
脑卒中,Disease,PMID32358398,en_dict_phrase,1
针灸,Drug,PMID40288546,en_rule_tcm,1
脑卒中,Disease,PMID40288546,en_dict_phrase,1
针灸,Drug,PMID33836008,en_rule_tcm,1
脑卒中,Disease,PMID33836008,en_dict_phrase,1
穴位,Drug,PMID33836008,en_dict_phrase,1
针灸,Drug,PMID28905238,en_rule_tcm,1
脑卒中,Disease,PMID28905238,en_dict_phrase,1
针灸,Drug,PMID32356637,en_rule_tcm,1
脑卒中,Disease,PMID32356637,en_dict_phrase,1
针灸,Drug,PMID35222902,en_rule_tcm,1
脑卒中,Disease,PMID35222902,en_dict_phrase,1
脑卒中,Disease,PMID32959600,fmm,1
便秘,Disease,PMID32959600,fmm,1
针灸,Drug,PMID39276664,en_rule_tcm,1
缺血性脑卒中,Disease,PMID39276664,en_rule_disease,1
脑卒中,Disease,PMID39276664,en_dict_phrase,1
中医,Drug,PMID39312329,en_rule_tcm,1
针灸,Drug,PMID39312329,en_rule_tcm,1
缺血性脑卒中,Disease,PMID39312329,en_rule_disease,1
脑卒中,Disease,PMID39312329,en_dict_phrase,1
针灸,Drug,PMID35029904,en_rule_tcm,1
电针,Drug,PMID35029904,en_rule_tcm,1
脑卒中,Disease,PMID35029904,en_dict_phrase,1
中医,Drug,PMID35244083,en_rule_tcm,1
中药,Drug,PMID35244083,en_rule_tcm,1
草药,Drug,PMID35244083,en_rule_tcm,1
针灸,Drug,PMID35244083,en_rule_tcm,1
脑卒中,Disease,PMID35244083,en_dict_phrase,1
中医,Drug,PMID36212715,en_rule_tcm,1
针灸,Drug,PMID36212715,en_rule_tcm,1
艾灸,Drug,PMID36212715,en_rule_tcm,1
脑卒中,Disease,PMID36212715,en_dict_phrase,1
缺血性脑卒中,Disease,PMID35486016,fmm,1
脑卒中,Disease,PMID35486016,jieba_dict,1
中医,Drug,PMID39251017,en_rule_tcm,1
缺血性脑卒中,Disease,PMID39251017,en_rule_disease,1
脑卒中,Disease,PMID39251017,en_dict_phrase,1
针灸,Drug,PMID39020496,en_rule_tcm,1
脑卒中,Disease,PMID39020496,en_dict_phrase,1
针灸,Drug,PMID33522192,en_rule_tcm,1
抑郁症,Disease,PMID33522192,en_dict_phrase,1
针灸,Drug,PMID41363028,en_rule_tcm,1
出血性脑卒中,Disease,PMID41363028,en_rule_disease,1
脑卒中,Disease,PMID41363028,en_dict_phrase,1
针灸,Drug,PMID38756772,en_rule_tcm,1
缺血性脑卒中,Disease,PMID38756772,en_rule_disease,1
脑卒中,Disease,PMID38756772,en_dict_phrase,1
针灸,Drug,PMID25192034,en_rule_tcm,1
脑卒中,Disease,PMID25192034,en_dict_phrase,1
针灸,Drug,PMID40349053,en_rule_tcm,1
头针,Drug,PMID40349053,en_rule_tcm,1
脑卒中,Disease,PMID40349053,en_dict_phrase,1
针灸,Drug,PMID33957493,en_rule_tcm,1
失眠,Symptom,PMID33957493,en_rule_symptom,1
失眠,Disease,PMID33957493,en_dict_phrase,1
中药,Drug,PMID33222469,en_rule_tcm,1
草药,Drug,PMID33222469,en_rule_tcm,1
针灸,Drug,PMID33222469,en_rule_tcm,1
脑卒中,Disease,PMID33222469,en_dict_phrase,1
中医,Drug,PMID34106599,en_rule_tcm,1
针灸,Drug,PMID34106599,en_rule_tcm,1
脑卒中,Disease,PMID34106599,en_dict_phrase,1
针灸,Drug,PMID40663208,en_rule_tcm,1
脑卒中,Disease,PMID40663208,en_dict_phrase,1
针灸,Drug,PMID27286862,en_rule_tcm,1
脑卒中,Disease,PMID27286862,en_dict_phrase,1
针灸,Drug,PMID36107536,en_rule_tcm,1
脑卒中,Disease,PMID36107536,en_dict_phrase,1
针灸,Drug,PMID22924414,en_rule_tcm,1
脑卒中,Disease,PMID22924414,en_dict_phrase,1
针灸,Drug,PMID35816994,en_rule_tcm,1
脑卒中,Disease,PMID35816994,en_dict_phrase,1
抑郁症,Disease,PMID35816994,en_dict_phrase,1
抑郁,Symptom,PMID39318304,fmm,1
针灸,Drug,PMID24496233,en_rule_tcm,1
头针,Drug,PMID24496233,en_rule_tcm,1
缺血性脑卒中,Disease,PMID24496233,en_rule_disease,1
脑卒中,Disease,PMID24496233,en_dict_phrase,1
中医,Drug,PMID40448739,en_rule_tcm,1
针灸,Drug,PMID40448739,en_rule_tcm,1
艾灸,Drug,PMID40448739,en_rule_tcm,1
失眠,Symptom,PMID40448739,en_rule_symptom,1
失眠,Disease,PMID40448739,en_dict_phrase,1
中医,Drug,PMID29028779,en_rule_tcm,1
中药,Drug,PMID29028779,en_rule_tcm,1
草药,Drug,PMID29028779,en_rule_tcm,1
针灸,Drug,PMID29028779,en_rule_tcm,1
脑卒中,Disease,PMID29028779,en_dict_phrase,1
针灸,Drug,PMID37735698,en_rule_tcm,1
脑卒中,Disease,PMID37735698,en_dict_phrase,1
针灸,Drug,PMID41503987,en_rule_tcm,1
缺血性脑卒中,Disease,PMID41503987,en_rule_disease,1
脑卒中,Disease,PMID41503987,en_dict_phrase,1
针灸,Drug,PMID30022468,en_rule_tcm,1
脑卒中,Disease,PMID30022468,en_dict_phrase,1
针灸,Drug,PMID40905710,en_rule_tcm,1
缺血性脑卒中,Disease,PMID40905710,en_rule_disease,1
失眠,Symptom,PMID40905710,en_rule_symptom,1
脑卒中,Disease,PMID40905710,en_dict_phrase,1
失眠,Disease,PMID40905710,en_dict_phrase,1
抑郁症,Disease,PMID40905710,en_dict_phrase,1
针灸,Drug,PMID40842100,en_rule_tcm,1
电针,Drug,PMID40842100,en_rule_tcm,1
艾灸,Drug,PMID40842100,en_rule_tcm,1
脑卒中,Disease,PMID40842100,en_dict_phrase,1
针灸,Drug,PMID35400158,en_rule_tcm,1
脑卒中,Disease,PMID35400158,en_dict_phrase,1
针灸,Drug,PMID35580471,en_rule_tcm,1
脑卒中,Disease,PMID35580471,en_dict_phrase,1
针灸,Drug,PMID30408516,en_rule_tcm,1
电针,Drug,PMID30408516,en_rule_tcm,1
脑卒中,Disease,PMID30408516,en_dict_phrase,1
中医,Drug,PMID30778546,en_rule_tcm,1
草药,Drug,PMID30778546,en_rule_tcm,1
针灸,Drug,PMID30778546,en_rule_tcm,1
脑卒中,Disease,PMID30778546,en_dict_phrase,1
中医,Drug,PMID40194668,en_rule_tcm,1
针灸,Drug,PMID40194668,en_rule_tcm,1
头针,Drug,PMID40194668,en_rule_tcm,1
脑卒中,Disease,PMID40194668,en_dict_phrase,1
针灸,Drug,PMID24915606,en_rule_tcm,1
艾灸,Drug,PMID24915606,en_rule_tcm,1
脑卒中,Disease,PMID24915606,en_dict_phrase,1
针灸,Drug,PMID30365567,en_rule_tcm,1
指压,Drug,PMID30365567,en_rule_tcm,1
脑卒中,Disease,PMID30365567,en_dict_phrase,1
高血压,Disease,PMID30365567,en_dict_phrase,1
肥胖,Drug,PMID30365567,en_dict_phrase,1
针灸,Drug,PMID38039029,en_rule_tcm,1
脑卒中,Disease,PMID38039029,en_dict_phrase,1
针灸,Drug,PMID39547261,en_rule_tcm,1
脑卒中,Disease,PMID39547261,en_dict_phrase,1
针灸,Drug,PMID35527577,en_rule_tcm,1
缺血性脑卒中,Disease,PMID35527577,en_rule_disease,1
脑卒中,Disease,PMID35527577,en_dict_phrase,1
针灸,Drug,PMID35090456,en_rule_tcm,1
头晕,Symptom,PMID35090456,en_rule_symptom,1
脑卒中,Disease,PMID35090456,en_dict_phrase,1
中医,Drug,PMID40188582,en_rule_tcm,1
缺血性脑卒中,Disease,PMID40188582,en_rule_disease,1
出血性脑卒中,Disease,PMID40188582,en_rule_disease,1
水肿,Symptom,PMID40188582,en_rule_symptom,1
脑卒中,Disease,PMID40188582,en_dict_phrase,1
针灸,Drug,PMID33544513,en_rule_tcm,1
脑卒中,Disease,PMID33544513,en_dict_phrase,1
焦虑,Symptom,PMID33544513,en_dict_phrase,1
针灸,Drug,PMID34498479,en_rule_tcm,1
脑卒中,Disease,PMID34498479,en_dict_phrase,1
针灸,Drug,PMID29393105,en_rule_tcm,1
高血压,Disease,PMID29393105,en_dict_phrase,1
脑卒中,Disease,PMID29393105,en_dict_phrase,1
脑卒中,Disease,PMID35712961,fmm,1
肺炎,Disease,PMID35712961,fmm,1
